seed,n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673371896,4,20,1000,100,-1.1279679657099401e-05,0.004207320512097458,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.8535333596525859,0.48369343660823483,0.5358090812894225,0.4897164500512395,0.6186022821126284,"[1003, 1094, 1129, 1233, 1253, 1269, 1290, 1319, 1420, 1442, 1454, 1482, 1585, 1598, 1616, 1638, 1668, 1777, 1793, 1807, 1823, 1860, 1961, 1974, 1992, 2024, 2086, 2193, 2227, 2329, 2347, 2375, 2405, 2506, 2523]"
1673371901,4,20,1000,250,-0.0002631925253322824,0.016054744045269114,0.9368337939202527,0.7062771417291749,0.935254638768259,0.8026056060007896,0.48369343660823483,0.5358090812894225,0.48928940250799113,0.5943128848662209,"[1003, 1093, 1130, 1348, 1497, 2054]"
1673371907,4,40,100,50,5.560405464765747e-06,0.0030693438165511036,0.9368337939202527,0.7062771417291749,0.937228582708251,0.9242005527043032,0.48369343660823483,0.5358090812894225,0.5717685161655267,0.5960664451827242,"[165, 179, 190, 205, 229, 283, 306, 339, 382, 395, 423, 542, 551, 573, 587, 653, 676, 701, 742, 784, 893, 911, 931, 948, 1017, 1032, 1051, 1066, 1073, 1100, 1207, 1271, 1303, 1317, 1345, 1404, 1414, 1449, 1475, 1481, 1591, 1598, 1628, 1655, 1678, 1688, 1698, 1752, 1763, 1797, 1828, 1847, 1917, 1924, 1981, 2000, 2018, 2039, 2071, 2134, 2175, 2185, 2196, 2236, 2331, 2342, 2360, 2387, 2461, 2496, 2507]"
1673371911,4,40,100,100,3.851597931691937e-05,0.005372979114710217,0.9368337939202527,0.7062771417291749,0.9384129490722464,0.9265692854322938,0.48369343660823483,0.5358090812894225,0.560109897939191,0.6116337270263319,"[176, 194, 218, 335, 383, 403, 432, 543, 551, 573, 593, 711, 763, 845, 940, 1051, 1066, 1082, 1114, 1253, 1272, 1302, 1327, 1435, 1481, 1591, 1598, 1623, 1655, 1697, 1827, 1923, 2016, 2056, 2185, 2227, 2246, 2358, 2369, 2497, 2519]"
1673371915,4,40,100,250,-0.00015791551519936942,0.00967232530596131,0.9368337939202527,0.7062771417291749,0.9336754836162653,0.8997236478484011,0.48369343660823483,0.5358090812894225,0.5668886789994788,0.608139285592473,"[111, 145, 176, 194, 207, 384, 432, 582, 784, 931, 948, 1101, 1317, 1481, 1688, 1846, 2026, 2056, 2236, 2402]"
1673371920,4,40,250,50,-1.0254254233725286e-05,0.0028660640583261982,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.9269640742202921,0.48369343660823483,0.5358090812894225,0.5658486110405769,0.6236143718981247,"[253, 323, 339, 351, 369, 413, 484, 494, 504, 527, 538, 552, 574, 683, 699, 715, 735, 759, 825, 835, 851, 876, 884, 912, 933, 1039, 1052, 1071, 1090, 1116, 1199, 1211, 1222, 1243, 1274, 1292, 1345, 1403, 1422, 1444, 1454, 1476, 1513, 1569, 1585, 1616, 1629, 1645, 1746, 1766, 1778, 1804, 1820, 1847, 1913, 1931, 1941, 1959, 1978, 1999, 2042, 2074, 2129, 2150, 2167, 2194, 2215, 2271, 2283, 2316, 2339, 2364, 2387, 2480, 2493, 2509, 2520]"
1673371924,4,40,250,100,-4.3865420888712494e-05,0.004974338728780103,0.9368337939202527,0.7062771417291749,0.9348598499802606,0.9301223845242795,0.48369343660823483,0.5358090812894225,0.5465759265226151,0.6318099284792751,"[253, 349, 369, 489, 503, 527, 542, 573, 680, 699, 715, 743, 844, 871, 885, 914, 961, 1062, 1079, 1111, 1212, 1222, 1243, 1275, 1343, 1450, 1476, 1579, 1599, 1626, 1677, 1778, 1805, 1836, 1889, 1997, 2055, 2157, 2180, 2208, 2317, 2340, 2366, 2415, 2519]"
1673371929,4,40,250,250,0.0,0.0231609422292407,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8452427951046191,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6183774808984273,"[253, 367, 1120, 1343, 1511, 2021]"
1673371934,4,40,500,50,-1.716472991297574e-05,0.002912282508568061,0.9368337939202527,0.7062771417291749,0.9356494275562574,0.9072246348203711,0.48369343660823483,0.5358090812894225,0.5695558662333858,0.5950406588689262,"[503, 568, 578, 591, 618, 662, 726, 737, 753, 769, 788, 803, 817, 867, 929, 949, 964, 993, 1068, 1083, 1098, 1126, 1138, 1161, 1182, 1231, 1293, 1304, 1319, 1352, 1383, 1451, 1461, 1472, 1483, 1515, 1534, 1579, 1636, 1643, 1656, 1672, 1699, 1722, 1783, 1795, 1812, 1838, 1866, 1876, 1895, 1987, 1995, 2007, 2024, 2055, 2072, 2122, 2183, 2209, 2235, 2259, 2292, 2356, 2366, 2387, 2416, 2457, 2478]"
1673371939,4,40,500,100,-1.7164729912974938e-05,0.004325511938069655,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.905250690880379,0.48369343660823483,0.5358090812894225,0.5742698139986554,0.619589703541285,"[503, 590, 630, 735, 753, 773, 796, 822, 923, 938, 954, 984, 1093, 1115, 1137, 1168, 1279, 1293, 1305, 1320, 1362, 1463, 1472, 1494, 1533, 1642, 1654, 1683, 1711, 1814, 1834, 1865, 1895, 1996, 2013, 2043, 2073, 2174, 2193, 2212, 2239, 2271, 2372, 2397, 2418, 2477]"
1673371944,4,40,500,250,9.869719699960126e-05,0.014278194499276226,0.9368337939202527,0.7062771417291749,0.9380181602842479,0.8776154757204896,0.48369343660823483,0.5358090812894225,0.5248989002980724,0.6189165841632209,"[503, 589, 636, 822, 1030, 1221, 1354, 1594, 1744, 2250, 2324, 2480]"
1673371949,4,40,1000,50,-1.2147347323028417e-05,0.0022594066020832702,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8531385708645874,0.48369343660823483,0.5358090812894225,0.5013197806684944,0.6194152829073003,"[1003, 1064, 1074, 1091, 1114, 1137, 1217, 1226, 1237, 1253, 1268, 1285, 1307, 1329, 1391, 1406, 1418, 1437, 1451, 1466, 1487, 1516, 1576, 1584, 1598, 1616, 1632, 1650, 1671, 1701, 1758, 1769, 1788, 1803, 1815, 1833, 1861, 1936, 1950, 1961, 1974, 1989, 2014, 2034, 2064, 2121, 2135, 2147, 2162, 2174, 2189, 2205, 2228, 2294, 2301, 2312, 2329, 2343, 2365, 2385, 2405, 2492, 2499, 2515, 2533]"
1673371954,4,40,1000,100,0.0,0.004699260089400559,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8519542045005922,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6181813796721154,"[1003, 1078, 1112, 1156, 1259, 1283, 1309, 1417, 1430, 1450, 1473, 1511, 1612, 1632, 1661, 1710, 1813, 1836, 1873, 1974, 1992, 2024, 2086, 2193, 2227, 2329, 2347, 2375, 2405, 2506, 2523]"
1673371960,4,40,1000,250,-3.588988981804355e-05,0.011556544521408318,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.8333991314646664,0.48369343660823483,0.5358090812894225,0.48358817533129456,0.6056298847724966,"[1003, 1078, 1113, 1329, 1476, 1533, 1666, 1873, 2035, 2255, 2395]"
1673371965,1,10,100,50,-4.037612604529269e-05,0.002489861106126404,0.9368337939202527,0.7062771417291749,0.9332806948282669,0.9253849190682985,0.48369343660823483,0.5358090812894225,0.6069893731781771,0.6289990723756251,"[155, 175, 187, 201, 217, 273, 281, 298, 305, 336, 366, 392, 401, 430, 473, 530, 545, 550, 563, 580, 601, 652, 657, 675, 680, 724, 740, 781, 793, 890, 904, 918, 939, 959, 1014, 1019, 1029, 1059, 1069, 1098, 1112, 1207, 1268, 1300, 1307, 1319, 1343, 1400, 1411, 1467, 1478, 1482, 1581, 1594, 1607, 1652, 1671, 1685, 1696, 1747, 1750, 1760, 1788, 1810, 1838, 1914, 1922, 1977, 1988, 2013, 2028, 2043, 2101, 2106, 2133, 2165, 2193, 2218, 2244, 2339, 2356, 2366, 2389, 2458, 2461, 2493, 2504, 2517]"
1673371970,1,10,100,100,-9.04724305829709e-05,0.004589419660481643,0.9368337939202527,0.7062771417291749,0.9324911172522701,0.9265692854322938,0.48369343660823483,0.5358090812894225,0.5771760192501989,0.6173840306652807,"[100, 103, 146, 176, 191, 211, 314, 341, 381, 394, 434, 540, 548, 562, 581, 682, 724, 768, 829, 930, 958, 1059, 1070, 1100, 1194, 1300, 1314, 1344, 1468, 1482, 1584, 1594, 1607, 1641, 1685, 1788, 1825, 1921, 2017, 2054, 2166, 2217, 2263, 2365, 2390, 2493, 2504, 2517]"
1673371974,1,10,100,250,-0.0003684695354651953,0.012238452427951045,0.9368337939202527,0.7062771417291749,0.9313067508882747,0.8898539281484406,0.48369343660823483,0.5358090812894225,0.5471208384710233,0.6370450718070478,"[100, 103, 147, 175, 188, 204, 401, 474, 580, 1207, 1314, 1343, 1481, 2016, 2042]"
1673371978,1,10,250,50,-3.1270399049380085e-05,0.0021693839340507282,0.9368337939202527,0.7062771417291749,0.9336754836162653,0.9253849190682985,0.48369343660823483,0.5358090812894225,0.5937915234822451,0.6154763042634896,"[250, 305, 326, 341, 352, 366, 399, 456, 482, 487, 500, 516, 535, 543, 564, 603, 658, 665, 671, 690, 702, 713, 733, 753, 817, 824, 832, 850, 874, 882, 899, 924, 958, 979, 1032, 1040, 1051, 1067, 1078, 1095, 1132, 1190, 1198, 1207, 1212, 1220, 1240, 1263, 1281, 1297, 1354, 1418, 1441, 1449, 1457, 1478, 1514, 1566, 1581, 1597, 1623, 1631, 1642, 1744, 1757, 1771, 1790, 1810, 1828, 1845, 1869, 1920, 1933, 1950, 1970, 1976, 1995, 2024, 2047, 2073, 2125, 2136, 2154, 2173, 2192, 2206, 2219, 2270, 2281, 2307, 2315, 2327, 2342, 2368, 2386, 2415, 2469, 2489, 2506, 2517, 2530]"
